Integer,Entropy,PrimeDivisors,Cluster,ClusterName,UMAP1,UMAP2
451,13.287712379549442,2,2,Composite Crest,9.877985,20.56093
452,13.287712379549442,2,2,Composite Crest,9.873084,20.52791
453,13.287712379549442,2,2,Composite Crest,9.861185,20.46921
454,13.287712379549442,2,2,Composite Crest,9.866007,20.440958
455,13.287712379549442,3,2,Composite Crest,9.864727,20.399513
456,13.287712379549442,3,2,Composite Crest,9.8566265,20.353117
457,13.287712379549442,1,2,Composite Crest,9.864004,20.322514
458,13.287712379549442,2,2,Composite Crest,9.867783,20.283733
459,13.287712379549442,2,2,Composite Crest,9.873589,20.243912
460,13.287712379549442,3,2,Composite Crest,9.880213,20.204712
461,13.287712379549442,1,2,Composite Crest,9.885959,20.169453
462,13.287712379549442,4,2,Composite Crest,9.897132,20.130617
463,13.287712379549442,1,2,Composite Crest,9.904604,20.099512
464,13.287712379549442,2,2,Composite Crest,9.917167,20.05933
465,13.287712379549442,3,2,Composite Crest,9.946237,19.996521
466,13.287712379549442,2,2,Composite Crest,9.954224,19.968914
467,13.287712379549442,1,2,Composite Crest,9.9633665,19.943516
468,13.287712379549442,3,2,Composite Crest,9.986626,19.89756
469,13.287712379549442,2,2,Composite Crest,10.002066,19.863142
470,13.287712379549442,3,2,Composite Crest,10.024194,19.817625
471,13.287712379549442,2,2,Composite Crest,10.037021,19.808035
472,13.287712379549442,2,2,Composite Crest,10.059361,19.776688
473,13.287712379549442,2,2,Composite Crest,10.08489,19.738665
474,13.287712379549442,3,2,Composite Crest,10.095905,19.729593
475,13.287712379549442,2,2,Composite Crest,10.110175,19.710205
476,13.287712379549442,3,2,Composite Crest,10.125971,19.692074
477,13.287712379549442,2,2,Composite Crest,10.154991,19.663462
478,13.287712379549442,2,2,Composite Crest,10.157873,19.65534
479,13.287712379549442,1,2,Composite Crest,10.212144,19.608547
480,13.287712379549442,3,2,Composite Crest,10.221652,19.601242
481,13.287712379549442,2,2,Composite Crest,10.231782,19.590694
482,13.287712379549442,2,2,Composite Crest,10.271256,19.558786
483,13.287712379549442,3,2,Composite Crest,10.295797,19.538694
484,13.287712379549442,2,2,Composite Crest,10.333652,19.51417
485,13.287712379549442,2,2,Composite Crest,10.340375,19.51388
486,13.287712379549442,2,2,Composite Crest,10.390213,19.480309
487,13.287712379549442,1,2,Composite Crest,10.4191475,19.461452
488,13.287712379549442,2,2,Composite Crest,10.452479,19.441628
489,13.287712379549442,2,2,Composite Crest,10.480186,19.422815
490,13.287712379549442,3,2,Composite Crest,10.533485,19.395376
491,13.287712379549442,1,2,Composite Crest,10.564432,19.379381
492,13.287712379549442,3,2,Composite Crest,10.600074,19.361433
493,13.287712379549442,2,2,Composite Crest,10.638362,19.342712
494,13.287712379549442,3,2,Composite Crest,10.671623,19.326014
495,13.287712379549442,3,2,Composite Crest,10.699504,19.318144
496,13.287712379549442,2,2,Composite Crest,10.723155,19.310957
497,13.287712379549442,2,2,Composite Crest,10.757287,19.299255
498,13.287712379549442,3,2,Composite Crest,10.793067,19.289507
499,13.287712379549442,1,2,Composite Crest,10.828048,19.279644
500,13.287712379549442,2,2,Composite Crest,10.868695,19.265923
501,13.287712379549442,2,2,Composite Crest,10.9008255,19.259283
502,13.287712379549442,2,2,Composite Crest,10.949055,19.24831
503,13.287712379549442,1,2,Composite Crest,10.979538,19.24242
504,13.287712379549442,3,2,Composite Crest,11.001005,19.237125
505,13.287712379549442,2,2,Composite Crest,11.053533,19.230398
506,13.287712379549442,3,2,Composite Crest,11.105427,19.220745
507,13.287712379549442,2,2,Composite Crest,11.13314,19.218481
508,13.287712379549442,2,2,Composite Crest,11.185972,19.208994
509,13.287712379549442,1,2,Composite Crest,11.215284,19.209816
510,13.287712379549442,4,2,Composite Crest,11.2532625,19.207148
511,13.287712379549442,2,2,Composite Crest,11.2871475,19.206053
512,13.287712379549442,1,2,Composite Crest,11.341214,19.2003
513,13.287712379549442,2,2,Composite Crest,11.37742,19.199469
514,13.287712379549442,2,2,Composite Crest,11.418346,19.19731
515,13.287712379549442,2,2,Composite Crest,11.45122,19.192432
516,13.287712379549442,3,2,Composite Crest,11.495838,19.19238
517,13.287712379549442,2,2,Composite Crest,11.530582,19.192154
518,13.287712379549442,3,2,Composite Crest,11.569332,19.190725
519,13.287712379549442,2,2,Composite Crest,11.583451,19.190685
520,13.287712379549442,3,2,Composite Crest,11.637053,19.188616
521,13.287712379549442,1,2,Composite Crest,11.651206,19.187504
522,13.287712379549442,3,2,Composite Crest,11.721378,19.18565
523,13.287712379549442,1,2,Composite Crest,11.753685,19.184126
524,13.287712379549442,2,2,Composite Crest,11.798109,19.182941
525,13.287712379549442,3,2,Composite Crest,11.833138,19.181654
526,13.287712379549442,2,2,Composite Crest,11.866336,19.181023
527,13.287712379549442,2,2,Composite Crest,11.919431,19.178959
528,13.287712379549442,3,2,Composite Crest,11.939089,19.178783
529,13.287712379549442,1,2,Composite Crest,11.972782,19.177607
530,13.287712379549442,3,2,Composite Crest,12.009666,19.175854
531,13.287712379549442,2,2,Composite Crest,12.0435295,19.175217
532,13.287712379549442,3,2,Composite Crest,12.078589,19.174433
533,13.287712379549442,2,2,Composite Crest,12.127746,19.17202
534,13.287712379549442,3,2,Composite Crest,12.144863,19.17136
535,13.287712379549442,2,2,Composite Crest,12.176402,19.170311
536,13.287712379549442,2,2,Composite Crest,12.207129,19.16943
537,13.287712379549442,2,2,Composite Crest,12.248301,19.165339
538,13.287712379549442,2,2,Composite Crest,12.293211,19.164526
539,13.287712379549442,2,2,Composite Crest,12.3330965,19.162214
540,13.287712379549442,3,2,Composite Crest,12.366529,19.162079
541,13.287712379549442,1,2,Composite Crest,12.418381,19.156857
542,13.287712379549442,2,2,Composite Crest,12.442671,19.154795
543,13.287712379549442,2,2,Composite Crest,12.468614,19.153458
544,13.287712379549442,2,2,Composite Crest,12.501676,19.150568
545,13.287712379549442,2,2,Composite Crest,12.5309725,19.147072
546,13.287712379549442,4,2,Composite Crest,12.559669,19.142445
547,13.287712379549442,1,2,Composite Crest,12.592753,19.134863
548,13.287712379549442,2,2,Composite Crest,12.621737,19.128546
549,13.287712379549442,2,2,Composite Crest,12.6475525,19.121782
550,13.287712379549442,3,2,Composite Crest,12.689765,19.107328
551,13.287712379549442,2,2,Composite Crest,12.715523,19.103336
552,13.287712379549442,3,2,Composite Crest,12.7303,19.095263
553,13.287712379549442,2,2,Composite Crest,12.757419,19.084179
554,13.287712379549442,2,2,Composite Crest,12.789083,19.0721
555,13.287712379549442,3,2,Composite Crest,12.813413,19.059513
556,13.287712379549442,2,2,Composite Crest,12.841576,19.045563
557,13.287712379549442,1,2,Composite Crest,12.878484,19.025276
558,13.287712379549442,3,2,Composite Crest,12.899297,19.017315
559,13.287712379549442,2,2,Composite Crest,12.9518795,18.97816
560,13.287712379549442,3,2,Composite Crest,12.981486,18.95882
561,13.287712379549442,3,2,Composite Crest,13.014657,18.9367
562,13.287712379549442,2,2,Composite Crest,13.043384,18.915812
563,13.287712379549442,1,2,Composite Crest,13.089914,18.880846
564,13.287712379549442,3,2,Composite Crest,13.10169,18.87002
565,13.287712379549442,2,2,Composite Crest,13.127602,18.849016
566,13.287712379549442,2,2,Composite Crest,13.135962,18.841885
567,13.287712379549442,2,2,Composite Crest,13.179592,18.799328
568,13.287712379549442,2,2,Composite Crest,13.203256,18.774874
569,13.287712379549442,1,2,Composite Crest,13.2122965,18.762936
570,13.287712379549442,4,2,Composite Crest,13.25944,18.714453
571,13.287712379549442,1,2,Composite Crest,13.280272,18.686184
572,13.287712379549442,3,2,Composite Crest,13.295541,18.663927
573,13.287712379549442,2,2,Composite Crest,13.314236,18.635397
574,13.287712379549442,3,2,Composite Crest,13.342094,18.599745
575,13.287712379549442,2,2,Composite Crest,13.35393,18.577377
576,13.287712379549442,2,2,Composite Crest,13.372307,18.545473
577,13.287712379549442,1,2,Composite Crest,13.390394,18.51144
578,13.287712379549442,2,2,Composite Crest,13.401475,18.491224
579,13.287712379549442,2,2,Composite Crest,13.436009,18.431452
580,13.287712379549442,3,2,Composite Crest,13.44166,18.416656
581,13.287712379549442,2,2,Composite Crest,13.46653,18.366005
582,13.287712379549442,3,2,Composite Crest,13.485991,18.31997
583,13.287712379549442,2,2,Composite Crest,13.499031,18.286022
584,13.287712379549442,2,2,Composite Crest,13.512151,18.251451
585,13.287712379549442,3,2,Composite Crest,13.524272,18.214645
586,13.287712379549442,2,2,Composite Crest,13.534882,18.175709
587,13.287712379549442,1,2,Composite Crest,13.550373,18.135801
588,13.287712379549442,3,2,Composite Crest,13.559937,18.099659
589,13.287712379549442,2,2,Composite Crest,13.569874,18.065317
590,13.287712379549442,3,2,Composite Crest,13.5847645,18.019543
591,13.287712379549442,2,2,Composite Crest,13.593362,17.983116
592,13.287712379549442,2,2,Composite Crest,13.60949,17.93016
593,13.287712379549442,1,2,Composite Crest,13.614345,17.898571
594,13.287712379549442,3,2,Composite Crest,13.629588,17.841412
595,13.287712379549442,3,2,Composite Crest,13.6327715,17.82348
596,13.287712379549442,2,2,Composite Crest,13.639739,17.788382
597,13.287712379549442,2,2,Composite Crest,13.646888,17.756147
598,13.287712379549442,3,2,Composite Crest,13.657044,17.717394
599,13.287712379549442,1,2,Composite Crest,13.670385,17.672583
600,13.287712379549442,3,2,Composite Crest,13.676353,17.630991
601,13.287712379549442,1,2,Composite Crest,13.682192,17.591919
602,13.287712379549442,3,2,Composite Crest,13.694802,17.538145
603,13.287712379549442,2,2,Composite Crest,13.699677,17.515442
604,13.287712379549442,2,2,Composite Crest,13.720164,17.433142
605,13.287712379549442,2,2,Composite Crest,13.722558,17.425169
606,13.287712379549442,3,2,Composite Crest,13.734449,17.382332
607,13.287712379549442,1,2,Composite Crest,13.748956,17.336039
608,13.287712379549442,2,2,Composite Crest,13.756858,17.304676
609,13.287712379549442,3,2,Composite Crest,13.774055,17.260437
610,13.287712379549442,3,2,Composite Crest,13.777038,17.242264
611,13.287712379549442,2,2,Composite Crest,13.801712,17.176832
612,13.287712379549442,3,2,Composite Crest,13.815539,17.14148
613,13.287712379549442,1,2,Composite Crest,13.834432,17.100952
614,13.287712379549442,2,2,Composite Crest,13.846685,17.061865
615,13.287712379549442,3,2,Composite Crest,13.868997,17.02716
616,13.287712379549442,3,2,Composite Crest,13.882581,16.992052
617,13.287712379549442,1,2,Composite Crest,13.904974,16.951635
618,13.287712379549442,3,2,Composite Crest,13.919931,16.920738
619,13.287712379549442,1,2,Composite Crest,13.939152,16.886992
620,13.287712379549442,3,2,Composite Crest,13.959642,16.850252
621,13.287712379549442,2,2,Composite Crest,13.977407,16.819796
622,13.287712379549442,2,2,Composite Crest,13.999728,16.781109
623,13.287712379549442,2,2,Composite Crest,14.035944,16.732374
624,13.287712379549442,3,2,Composite Crest,14.06313,16.692621
625,13.287712379549442,1,2,Composite Crest,14.094793,16.651085
626,13.287712379549442,2,2,Composite Crest,14.123558,16.611229
627,13.287712379549442,3,2,Composite Crest,14.147627,16.578035
628,13.287712379549442,2,2,Composite Crest,14.181069,16.54293
629,13.287712379549442,2,2,Composite Crest,14.180763,16.539042
630,13.287712379549442,4,2,Composite Crest,14.243134,16.471025
631,13.287712379549442,1,2,Composite Crest,14.275741,16.435911
632,13.287712379549442,2,2,Composite Crest,14.324711,16.380756
633,13.287712379549442,2,2,Composite Crest,14.32565,16.377817
634,13.287712379549442,2,2,Composite Crest,14.3788595,16.326288
635,13.287712379549442,2,2,Composite Crest,14.404084,16.300179
636,13.287712379549442,3,2,Composite Crest,14.446547,16.258633
637,13.287712379549442,2,2,Composite Crest,14.478932,16.22827
638,13.287712379549442,3,2,Composite Crest,14.516387,16.192299
639,13.287712379549442,2,2,Composite Crest,14.547663,16.161901
640,13.287712379549442,2,2,Composite Crest,14.574432,16.140966
641,13.287712379549442,1,2,Composite Crest,14.6009035,16.118694
642,13.287712379549442,3,2,Composite Crest,14.6447,16.080261
643,13.287712379549442,1,2,Composite Crest,14.689337,16.04137
644,13.287712379549442,3,2,Composite Crest,14.7166395,16.021135
645,13.287712379549442,3,2,Composite Crest,14.751857,15.994048
646,13.287712379549442,3,2,Composite Crest,14.777315,15.973602
647,13.287712379549442,1,2,Composite Crest,14.818737,15.944082
648,13.287712379549442,2,2,Composite Crest,14.847569,15.924922
649,13.287712379549442,2,2,Composite Crest,14.8768835,15.9042
650,13.287712379549442,3,2,Composite Crest,14.915968,15.879663
651,13.287712379549442,3,2,Composite Crest,14.979178,15.833971
652,13.287712379549442,2,2,Composite Crest,14.997772,15.828026
653,13.287712379549442,1,2,Composite Crest,15.040117,15.803906
654,13.287712379549442,3,2,Composite Crest,15.083093,15.778402
655,13.287712379549442,2,2,Composite Crest,15.120908,15.755489
656,13.287712379549442,2,2,Composite Crest,15.158907,15.736518
657,13.287712379549442,2,2,Composite Crest,15.214976,15.708299
658,13.287712379549442,3,2,Composite Crest,15.278556,15.671343
659,13.287712379549442,1,2,Composite Crest,15.323966,15.6506605
660,13.287712379549442,4,2,Composite Crest,15.356359,15.638858
661,13.287712379549442,1,2,Composite Crest,15.400621,15.619369
662,13.287712379549442,2,2,Composite Crest,15.440833,15.603082
663,13.287712379549442,3,2,Composite Crest,15.487426,15.583475
664,13.287712379549442,2,2,Composite Crest,15.526583,15.568185
665,13.287712379549442,3,2,Composite Crest,15.577227,15.549347
666,13.287712379549442,3,2,Composite Crest,15.61436,15.537015
667,13.287712379549442,2,2,Composite Crest,15.6868,15.502838
668,13.287712379549442,2,2,Composite Crest,15.6960745,15.513118
669,13.287712379549442,2,2,Composite Crest,15.769328,15.486598
670,13.287712379549442,3,2,Composite Crest,15.7822,15.494416
671,13.287712379549442,2,2,Composite Crest,15.828203,15.469178
672,13.287712379549442,3,2,Composite Crest,15.884137,15.457355
673,13.287712379549442,1,2,Composite Crest,15.925184,15.447402
674,13.287712379549442,2,2,Composite Crest,15.9635,15.438846
675,13.287712379549442,2,2,Composite Crest,16.010323,15.431251
676,13.287712379549442,2,2,Composite Crest,16.052525,15.425106
677,13.287712379549442,1,2,Composite Crest,16.096642,15.419823
678,13.287712379549442,3,2,Composite Crest,16.13824,15.415629
679,13.287712379549442,2,2,Composite Crest,16.191994,15.40769
680,13.287712379549442,3,2,Composite Crest,16.215622,15.406074
681,13.287712379549442,2,2,Composite Crest,16.255743,15.403895
682,13.287712379549442,3,2,Composite Crest,16.288568,15.403492
683,13.287712379549442,1,2,Composite Crest,16.319118,15.4018755
684,13.287712379549442,3,2,Composite Crest,16.351501,15.39995
685,13.287712379549442,2,2,Composite Crest,16.402716,15.404623
686,13.287712379549442,2,2,Composite Crest,16.436304,15.405309
687,13.287712379549442,2,2,Composite Crest,16.477222,15.407974
688,13.287712379549442,2,2,Composite Crest,16.522293,15.412517
689,13.287712379549442,2,2,Composite Crest,16.554855,15.416923
690,13.287712379549442,4,2,Composite Crest,16.587473,15.424888
691,13.287712379549442,1,2,Composite Crest,16.628256,15.431464
692,13.287712379549442,2,2,Composite Crest,16.662222,15.440878
693,13.287712379549442,3,2,Composite Crest,16.688597,15.445062
694,13.287712379549442,2,2,Composite Crest,16.744905,15.463002
695,13.287712379549442,2,2,Composite Crest,16.791805,15.478619
696,13.287712379549442,3,2,Composite Crest,16.82762,15.487767
697,13.287712379549442,2,2,Composite Crest,16.868788,15.50176
698,13.287712379549442,2,2,Composite Crest,16.897274,15.507156
699,13.287712379549442,2,2,Composite Crest,16.947712,15.529266
700,13.287712379549442,3,2,Composite Crest,16.992413,15.546382
701,13.287712379549442,1,2,Composite Crest,17.024673,15.561296
702,13.287712379549442,3,2,Composite Crest,17.062212,15.578045
703,13.287712379549442,2,2,Composite Crest,17.095179,15.595152
704,13.287712379549442,2,2,Composite Crest,17.125677,15.608712
705,13.287712379549442,3,2,Composite Crest,17.159025,15.629626
706,13.287712379549442,2,2,Composite Crest,17.177334,15.637223
707,13.287712379549442,2,2,Composite Crest,17.227552,15.672199
708,13.287712379549442,3,2,Composite Crest,17.2548,15.692727
